EXPOCODE 33RO20071215 WHP-ID P18 CRUISE DATES 20071217 TO 20080216 20160216SIOCCHCBG                                                                                                                                                                                                  *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6    CCL4  CHLORA     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC13  TCARBN  ALKALI    FCO2  PH_SWS  PH_TMP                 QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG PMOL/KG   UG/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE UMOL/KG UMOL/KG    UATM           DEG C                      *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         ******* ******* ******* ******* *******                              *
     116       1      30   12036   132.2 10.8755 34.1040   256.9 34.1120   256.8    0.80   11.60    0.74    0.85  -9.000  -9.000 -9.0000  -9.000    0.13   48.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2081.0  2262.3    -9.0  7.8128   25.00 2222222299992299992292
     116       1      29   12044   158.2  9.9329 34.1266   253.0 34.1298   251.9    1.10   14.40    0.15    0.98   3.728   2.099  1.5722  -9.000    0.08   46.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2092.9  2265.6    -9.0  7.7946   25.00 2222222222292299992292
     116       1      28   12057   183.2  9.2791 34.1598   249.3 34.1605   249.0    1.50   16.00    0.03    1.07  -9.000  -9.000 -9.0000  -9.000    0.06   44.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2104.3  2267.3    -9.0  7.7753   25.00 2222222299992299992292
     116       1      27   12026   218.0  8.2846 34.2347   241.4 34.2334   241.8    2.70   19.00    0.01    1.26   3.947   2.138  1.3597  -9.000    0.01   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2119.7  2271.2    -9.0  7.7458   25.00 2222222222292299992292
     116       1      26   12030   267.1  7.6277 34.2691   241.8 34.2696   242.1    4.10   20.80   -9.00    1.38  -9.000  -9.000 -9.0000  -9.000   -9.00   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2131.5  2275.1    -9.0  7.7209   25.00 2222222299992299992292
     116       1      25   12024   318.5  6.9542 34.2832   243.2 34.2828   243.6    5.50   22.30   -9.00    1.48   4.009   2.090  1.0540  -9.000   -9.00   42.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2138.4  2274.4    -9.0  7.7158   25.00 2222222222299299992292
     116       1      24   12019   367.2  6.6345 34.3011   246.5 34.2992   246.2    6.50   22.80   -9.00    1.50  -9.000  -9.000 -9.0000  -9.000   -9.00   41.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2140.5  2269.3    -9.0  7.7085   25.00 2222222299999299992292
     116       1      23   12022   431.3  6.4073 34.3105   250.4 34.3088   250.8    7.50   23.10   -9.00    1.52   3.904   1.986  0.9314  -9.000   -9.00   41.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2140.8  2276.6    -9.0  7.7142   25.00 2222222222299299992292
     116       1      22   12015   533.8  6.0620 34.2939   253.1 34.2936   252.7    8.50   23.80   -9.00    1.56  -9.000  -9.000 -9.0000  -9.000   -9.00   40.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2142.1  2279.0    -9.0  7.7141   25.00 2222222299999299992292
     116       1      21   12020   633.3  5.7346 34.2768   250.4 34.2771   250.2   10.10   24.80   -9.00    1.64   3.322   1.648  0.6016  -9.000   -9.00   39.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2146.7  2277.6    -9.0  7.7091   25.00 2222222222299299992292
     116       1      20   12055   733.3  5.3609 34.2700   239.1 34.2699   239.0   13.40   26.40   -9.00    1.76  -9.000  -9.000 -9.0000  -9.000   -9.00   39.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2155.2  2281.9    -9.0  7.6921   25.00 2222222299999299992292
     116       1      19   12018   833.2  4.9723 34.2727   225.9 34.2729   224.7   18.70   28.50   -9.00    1.91   1.755   0.877  0.3007  -9.000   -9.00   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2169.5  2288.2    -9.0  7.6649   25.00 2222222222299299992292
     116       1      18   12025   932.5  4.4745 34.2862   209.9 34.2857   210.2   25.90   30.60   -9.00    2.08  -9.000  -9.000 -9.0000  -9.000   -9.00   38.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2185.3  2292.7    -9.0  7.6222   25.00 2222222299999299992292
     116       1      17   12016  1032.4  4.0495 34.3141   194.8 34.3137   195.1   34.70   32.50   -9.00    2.23   0.595   0.319 -9.0000  -9.000   -9.00   38.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2202.0  2302.7    -9.0  7.6076   25.00 2222222222299299992292
     116       1      16   12051  1133.3  3.6640 34.3683   173.1 34.3683   169.7   47.70   34.90   -9.00    2.42  -9.000  -9.000 -9.0000  -9.000   -9.00   38.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2228.1  2313.4    -9.0  7.5604   25.00 2222222299999299992292
     116       1      15   12014  1234.2  3.4078 34.4302   149.3 34.4307   149.0   61.30   36.60   -9.00    2.56   0.130   0.081 -9.0000  -9.000   -9.00   37.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2251.9  2328.6    -9.0  7.5332   25.00 2222222222299299992492
     116       1      14   12013  1333.1  3.2366 34.4789   136.5 34.4776   136.5   72.00   37.50   -9.00    2.63  -9.000  -9.000 -9.0000  -9.000   -9.00   37.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2268.3  2340.1    -9.0  7.5241   25.00 2222222299999299996292
     116       1      13   12012  1467.7  3.0058 34.5255   134.8 34.5261   134.2   82.60   37.50   -9.00    2.65   0.015   0.009 -9.0000  -9.000   -9.00   36.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2279.7  2351.8    -9.0  7.5147   25.00 2222222222299299992292
     116       1      12   12031  1666.4  2.6657 34.5702   110.6 34.5694   143.3   91.30   36.60   -9.00    2.57  -9.000  -9.000 -9.0000  -9.000   -9.00   36.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2283.2  2362.5    -9.0  7.5412   25.00 2322222299999299992292
     116       1      11   12003  1868.1  2.3710 34.6100   133.6 34.6094   153.0   97.80   35.50   -9.00    2.48   0.122   0.077 -9.0000  -9.000   -9.00   36.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2283.3  2364.9    -9.0  7.5502   25.00 2322222233299299992292
     116       1      10   12032  2068.8  2.1762 34.6441   162.0 34.6435   159.7  102.00   34.90   -9.00    2.42  -9.000  -9.000 -9.0000  -9.000   -9.00   36.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2282.6  2371.1    -9.0  7.5523   25.00 2222222299999299992292
     116       1       9   12002  2267.5  1.9893 34.6689   161.6 34.6684   161.8  109.30   34.50   -9.00    2.39   0.013   0.007 -9.0000   0.033   -9.00   36.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2287.8  2378.6    -9.0  7.5924   25.00 2222222222239299992492
     116       1       8   12021  2468.0  1.8788 34.6836   165.3 34.6828   165.7  112.70   34.30   -9.00    2.38  -9.000  -9.000 -9.0000  -9.000   -9.00   36.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2287.4  2380.7    -9.0  7.5844   25.00 2222222299999299992292
     116       1       7   12001  2667.4  1.8147 34.6887   166.5 34.6892   166.9  115.50   34.20   -9.00    2.38   0.295   0.184  0.1686   0.233   -9.00   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2288.7  2387.6    -9.0  7.5863   25.00 2222222233339299992292
     116       1       6   12033  2868.0  1.7871 34.6929   169.1 34.6931   169.4  114.90   34.10   -9.00    2.36  -9.000  -9.000 -9.0000  -9.000   -9.00   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2287.1  2384.5    -9.0  7.5880   25.00 2222222299999299992292
     116       1       5   12008  3082.1  1.7368 34.6994   172.9 34.6985   173.7  115.60   33.80   -9.00    2.33  -9.000  -9.000 -9.0000  -9.000   -9.00   37.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2285.1  2381.0    -9.0  7.5966   25.00 2222222299999299996292
     116       1       4   12009  3333.8  1.6110 34.7032   177.0 34.7026   178.1  118.10   33.70   -9.00    2.32  -9.000  -9.000 -9.0000  -9.000   -9.00   37.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2282.5  2385.7    -9.0  7.5859   25.00 2222666299999299992292
     116       1       3   12006  3582.8  1.3739 34.7069   185.0 34.7070   185.4  122.60   33.40   -9.00    2.31   0.144   0.091  0.0749   0.122   -9.00   37.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2280.2  2386.2    -9.0  7.5917   25.00 2222666233339299992292
     116       1       2   12007  3832.3  1.1851 34.7092   191.8 34.7083   192.3  126.30   33.20   -9.00    2.29  -9.000  -9.000 -9.0000  -9.000   -9.00   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2277.7  2385.7    -9.0  7.5984   25.00 2222666299999299992292
     116       1       1   12035  4084.3  1.1511 34.7098   195.2 34.7065   193.5  126.40   33.20    0.01    2.29   0.027   0.020 -9.0000   0.036   -9.00   37.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2280.7  2387.1    -9.0  7.6184   25.00 2223222233239299996392
     117       1      36   12017     5.5 19.1198 34.0927   236.6 34.0899   238.1    0.50    5.50    0.13    0.42   2.389   1.444  1.1987  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2030.2  2265.6    -9.0  7.9339   25.00 2222222222299999996292
     117       1      35   12029     9.6 19.0779 34.0956   237.3 34.0933   237.1    0.50    5.50    0.13    0.42  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      34   12049    19.8 19.0516 34.0931   237.5 34.0874   237.6    0.50    5.50    0.13    0.42   2.393   1.451  1.1669  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2029.8    -9.0    -9.0  7.9144   25.00 2222222222299999992992
     117       1      33   12027    41.1 15.8632 34.0880   272.9 34.0882   273.4    0.70    5.10    0.06    0.41  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      32   12023    67.4 13.3160 34.0930   275.5 34.0947   274.9    0.70    6.20    0.10    0.48   3.183   1.845  1.4002  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2042.6    -9.0    -9.0  7.9264   25.00 2222222222299999992992
     117       1      31   12037    92.6 12.3229 34.0640   267.3 34.0643   267.8    0.80    8.60    0.18    0.64  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      30   12036   117.1 11.1862 34.0758   262.8 34.0789   262.0    1.10   10.40    0.54    0.79   3.490   1.992  1.5724  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2072.2    -9.0    -9.0  7.8459   25.00 2222222222299999992992
     117       1      29   12044   141.7 10.3145 34.1102   254.5 34.1103   253.8    1.30   12.90    0.67    0.91  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      28   12057   167.1  9.5671 34.1479   249.2 34.1495   248.8    1.70   15.60    0.04    1.03   3.796   2.102  1.3160  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2099.3    -9.0    -9.0  7.7867   25.00 2222222222299999992992
     117       1      27   12026   192.6  8.8661 34.1901   244.0 34.1942   243.6    2.30   17.40    0.01    1.15  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      26   12030   234.2  8.1259 34.2381   239.8 34.2372   240.4    3.30   19.40   -9.00    1.29   3.953   2.117  1.2472  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2122.8  2271.4    -9.0  7.7440   25.00 2222222222299999992292
     117       1      25   12024   282.3  7.2741 34.2656   242.6 34.2651   242.2    4.90   21.50   -9.00    1.41   4.032   2.108  1.1211  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222222299999999999
     117       1      24   12019   332.3  6.8373 34.2896   244.1 34.2885   244.2    6.10   22.40   -9.00    1.47   4.004   2.072  1.0089  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2138.0    -9.0    -9.0  7.7104   25.00 2222222222299999992992
     117       1      23   12022   380.2  6.5645 34.3057   246.9 34.3051   245.7    7.20   22.90   -9.00    1.50  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      22   12015   466.2  6.2378 34.3032   252.9 34.3035   251.6    8.20   23.30   -9.00    1.53   3.825   1.935  0.8573  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2140.4    -9.0    -9.0  7.7138   25.00 2222222222299999992992
     117       1      21   12020   568.6  5.9292 34.2871   253.0 34.2876   253.0    9.30   24.00   -9.00    1.58  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      20   12055   665.9  5.5534 34.2676   248.0 34.2689   248.8   11.50   25.40   -9.00    1.67   3.175   1.571  0.6292  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2147.2    -9.0    -9.0  7.7046   25.00 2222222266699999992992
     117       1      19   12018   766.9  5.1650 34.2634   235.1 34.2638   235.3   15.50   27.40   -9.00    1.82  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      18   12025   866.9  4.7650 34.2774   218.2 34.2785   218.0   21.90   29.40   -9.00    1.98   1.442   0.726  0.1810  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2173.7    -9.0    -9.0  7.6515   25.00 2222222222299999992992
     117       1      17   12016   967.6  4.2970 34.2973   203.7 34.2982   203.1   29.80   31.40   -9.00    2.14  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      16   12051  1065.8  3.8723 34.3332   186.3 34.3337   186.3   39.60   33.30   -9.00    2.28   0.385   0.209 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2209.6  2308.1    -9.0  7.5949   25.00 2222222222299999992292
     117       1      15   12014  1165.7  3.5705 34.3820   166.4 34.3824   166.7   50.70   35.00   -9.00    2.43  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      14   12013  1266.5  3.3774 34.4391   147.1 34.4375   147.1   63.00   36.50   -9.00    2.57   0.035   0.021 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2251.4    -9.0    -9.0  7.5288   25.00 2222222222299999992992
     117       1      13   12012  1365.8  3.2187 34.4811   137.0 34.4836   133.7   72.80   37.20   -9.00    2.62  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      12   12031  1532.3  2.9389 34.5338   135.8 34.5335   136.3   84.20   37.10   -9.00    2.62   0.009   0.006 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2278.3    -9.0    -9.0  7.5259   25.00 2222222222299999992992
     117       1      11   12003  1734.3  2.5755 34.5788   148.3 34.5786   148.6   91.60   35.90   -9.00    2.51  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1      10   12032  1933.3  2.3254 34.6208   159.2 34.6211   158.6   95.50   34.90   -9.00    2.42   0.029   0.013 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2274.8    -9.0    -9.0  7.5723   25.00 2222222232299999992992
     117       1       9   12002  2130.8  2.1406 34.6577   162.9 34.6568   163.7  100.60   34.30   -9.00    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1       8   12021  2332.5  1.9783 34.6781   164.8 34.6777   165.6  107.50   34.20   -9.00    2.36   0.013   0.006 -9.0000   0.024   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2281.1    -9.0    -9.0  7.5804   25.00 2222222222239999992992
     117       1       7   12001  2532.1  1.8734 34.6877   166.8 34.6885   167.4  112.00   34.20   -9.00    2.35  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1       6   12033  2732.7  1.8196 34.6946   169.1 34.6949   170.1  113.00   33.90   -9.00    2.34   0.009   0.003 -9.0000   0.015   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2282.1    -9.0    -9.0  7.5812   25.00 2222222222239999992992
     117       1       5   12008  2932.9  1.7315 34.6964   171.2 34.6961   172.5  116.40   33.90   -9.00    2.34  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     117       1       4   12009  3166.5  1.6259 34.7016   175.7 34.7025   177.1  118.00   33.60   -9.00    2.32   0.001   0.002 -9.0000   0.002   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2283.9    -9.0    -9.0  7.5918   25.00 2222666222239999992992
     117       1       3   12006  3415.1  1.3996 34.7060   183.7 34.7080   183.8  122.00   33.40   -9.00    2.30  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222666299999999999999
     117       1       2   12007  3667.8  1.1919 34.7086   191.0 34.7095   191.2  126.10   33.20   -9.00    2.28  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222666299999999999999
     117       1       1   12035  3840.7  1.1511 34.7093   193.2 34.7119   192.7  127.00   33.20    0.01    2.27  -9.000   0.001 -9.0000   0.003   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2277.7  2385.2    -9.0  7.6090   25.00 2222222222239999996292
     118       1      36   12017     5.1 18.2946 34.0299   240.7 34.0314   241.9    0.80    7.90    0.22    0.57  -9.000  -9.000 -9.0000  -9.000    0.05   57.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2039.3  2261.6   451.6  7.9111   25.00 2222222299992299996222
     118       1      35   12029     9.6 18.2089 34.0314   240.7 34.0417   241.9    0.80    8.00    0.22    0.57   2.484   1.497  1.4161  -9.000    0.06   57.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     1.8  2039.3    -9.0   454.1  7.9116   25.00 2222222222292299922922
     118       1      34   12049    25.2 17.6542 34.0454   243.9 34.0499   247.4    0.90    8.50    0.21    0.62  -9.000  -9.000 -9.0000  -9.000    0.08   56.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2042.5    -9.0   461.2  7.8985   25.00 2222222299992299992922
     118       1      33   12027    49.9 13.6388 34.0672   279.3 34.0203   282.2    0.90    8.10    0.11    0.60   3.246   1.880  1.5554  -9.000    0.13   56.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     1.8  2051.6    -9.0    -9.0  7.8956   25.00 2222222222292299922992
     118       1      32   12023    75.3 11.4087 34.0198   282.8 34.0148   282.3    1.20   10.70    0.17    0.74  -9.000  -9.000 -9.0000  -9.000    0.15   53.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2061.4    -9.0   513.3  7.8694   25.00 2222222299992299992922
     118       1      31   12037   100.2 10.8945 34.0145   275.9 34.0244   276.7    1.30   11.80    0.24    0.82   3.525   2.028  1.9293  -9.000    0.17   51.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     1.6  2070.1    -9.0    -9.0  7.8522   25.00 2222222222392299922992
     118       1      30   12036   124.8 10.4184 34.0242   272.1 34.0293   274.3    1.40   12.30    0.33    0.90   3.592   2.053  1.4626  -9.000    0.14   50.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2077.5    -9.0   561.1  7.8461   25.00 2222222222292299992922
