EXPOCODE 316N138_9   WHP-ID P16A/P17A     CRUISE DATES 080791 TO 112492    20030310WHPOSIODM                                                                                                                                                                                                   *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  DELHE3  HELIUM  TRITER  DELHER  TRITUM  TCARBN    PCO2  HELIER    NEON  NEONER PCO2TMP  DELC14  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG  PERCNT NMOL/KG      TU  PERCNT      TU UMOL/KG    UATM NMOL/KG NMOL/KG NMOL/KG   DEG_C  /MILLE  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                 ******* ******* *******         *******                 *******         *******                                       *
     106       1      24      24  2526.4  1.9134 34.6656   153.6  1.7323 34.6660   153.7  121.34   35.30    0.00    2.42  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2301.8  1196.5 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      25      25  2728.3  1.8196 34.6744   156.3  1.6216 34.6739   156.1  123.70   35.14    0.00    2.40  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2302.6  1185.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      26      26  2931.5  1.7449 34.6820   160.9  1.5293 34.6828   161.4  123.47   34.71    0.00    2.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2297.3  1171.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      27      27  2931.5  1.7449 34.6820   160.9  1.5293 34.6832   161.3  123.47   34.76    0.00    2.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2297.6  1165.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     106       1      28      28  3336.8  1.5897 34.6986   174.7  1.3378 34.6986   174.7  120.01   33.63    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2287.1  1129.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      29      29  3540.9  1.4933 34.7003   179.9  1.2230 34.7018   180.5  119.57   33.41    0.00    2.28  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2281.5  1114.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      30      30  3744.0  1.3912 34.7038   185.4  1.1025 34.7046   186.0  119.34   33.14    0.00    2.25  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     106       1      31      31  3948.3  1.3111 34.7070   190.1  1.0030 34.7072   191.2  119.33   32.87    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2267.0  1081.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      32      32  4153.2  1.2553 34.7079   193.6  0.9265 34.7092   194.4  119.54   32.60    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2271.3  1080.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      33      33  4356.5  1.2401 34.7092   195.7  0.8893 34.7098   196.2  119.53   32.55    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2267.5  1075.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      34      34  4563.3  1.2308 34.7090   197.9  0.8568 34.7104   197.7  119.31   32.49    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2269.4  1069.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      35      35  4820.7  1.2453 34.7099   198.8  0.8409 34.7109   198.4  119.30   32.49    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2269.8  1068.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      36      36  5065.7  1.2707 34.7099   199.1  0.8361 34.7111   197.8  119.51   32.49    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2270.2  1066.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      13      13  5065.7  1.2707 34.7099   199.1  0.8361 34.7097   198.3  119.50   32.49    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225599999999 4222222225599999999
     107       1       1       1     9.1 13.0758 34.1330   267.6 13.0746 34.1340   262.2    2.04    3.72    0.09    0.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2035.8   442.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     107       1       2       2    33.3 12.8660 34.1316   269.5 12.8615 34.1312   265.5    1.82    3.61    0.09    0.46   3.346   1.708   -1.56  1.8140   0.004    0.15   0.523  2032.9   436.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222226622222999 2222222226622222999
     107       1       3       3    58.4 12.0785 34.1590   275.0 12.0709 34.1545   269.7    1.81    4.06    0.11    0.49   3.430   1.721 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1       4       4    83.6 11.7738 34.1473   265.9 11.7632 34.1522   269.5    1.80    4.76    0.13    0.54   3.468   1.748   -1.65  1.8150   0.004    0.15   0.505    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1       5       5   108.1 11.3486 34.1749   256.4 11.3352 34.1677   267.4    1.79    5.50    0.21    0.60   3.490   1.763   -1.56  1.8220   0.004    0.15   0.434    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1       6       6   128.3 10.8480 34.2486   249.7 10.8325 34.2505   253.9    1.79    8.42    0.39    0.77   3.418   1.722 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1       7       7   147.9 10.2761 34.3307   246.5 10.2588 34.3259   244.9    1.99   11.28    0.07    0.91   3.340   1.664   -0.87  1.8320   0.004    0.15   0.453    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1       8       8   177.8  9.2294 34.4079   236.6  9.2099 34.3992   237.4    2.61   14.80    0.01    1.10   3.160   1.554 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1       9       9   208.3  8.5571 34.3978   241.8  8.5354 34.3996   239.6    3.66   16.73    0.01    1.21   3.107   1.513   -0.64  1.8460   0.004    0.15   0.369    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      10      10   246.8  7.8066 34.4036   246.7  7.7821 34.4059   243.2    4.49   18.55    0.00    1.31   2.879   1.381   -0.40  1.8490   0.004    0.15   0.341    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      11      11   317.7  7.4077 34.4177   249.5  7.3769 34.4181   251.3    5.74   19.17    0.00    1.34   2.996   1.440   -0.59  1.8400   0.004    0.15   0.340    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226622299999 2222222226622299999
     107       1      12      12   404.4  7.0661 34.3993   253.0  7.0279 34.3999   255.6    6.58   20.01    0.00    1.39   2.811   1.361   -0.59  1.8400   0.003    0.15   0.325    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      13      13   504.1  6.8506 34.3841   254.4  6.8034 34.3840   255.7    7.20   20.74    0.00    1.44   2.590   1.242 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1      14      14   601.5  6.5589 34.3618   250.5  6.5035 34.3611   252.6    8.66   21.83    0.00    1.51   2.190   1.071   -0.02  1.8430   0.003    0.15   0.257    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      15      15   698.9  6.2050 34.3340   247.5  6.1420 34.3368   248.9   10.55   23.14    0.00    1.59   1.997   0.946 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226699999999 2222222226699999999
     107       1      16      16   797.7  5.6940 34.3082   234.7  5.6247 34.3080   237.1   14.33   25.29    0.00    1.74   1.376   0.663    0.68  1.8260   0.003    0.15   0.173    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      17      17   896.4  5.2051 34.3073   222.7  5.1300 34.3068   221.6   20.64   27.55    0.00    1.88   1.029   0.502 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226699999999 2222222226699999999
     107       1      18      18   995.5  4.6254 34.3165   212.5  4.5456 34.3188   209.8   28.42   29.67    0.00    2.03   0.689   0.330 -999.00 -9.0000   0.002    0.15   0.086    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222255299999 2222222222255299999
     107       1      19      19  1145.9  3.7853 34.3463   199.5  3.6996 34.3459   197.6   40.83   31.90    0.00    2.17   0.305   0.149 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1      20      20  1297.1  3.2342 34.4104   185.8  3.1410 34.4103   183.8   54.52   33.40    0.00    2.28   0.075   0.041    6.69  1.8940   0.002    0.15   0.022    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226622299999 2222222226622299999
     107       1      21      21  1500.1  2.8096 34.4947   172.6  2.7041 34.4976   172.4   68.85   34.20    0.00    2.33   0.024   0.013    9.56  1.9140   0.002    0.15   0.014    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      22      22  1699.2  2.5374 34.5788   163.6  2.4186 34.5776   163.7   84.08   34.30    0.00    2.36   0.002   0.002   13.69  1.9180   0.002    0.15   0.006    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222299999 2222222222222299999
     107       1      23      23  1902.8  2.3252 34.6252   156.9  2.1921 34.6249   156.9  100.01   34.62    0.00    2.38  -9.000  -9.000   18.81  1.9530   0.002    0.15   0.002    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522299999 2222222225522299999
     107       1      24      24  2152.6  2.1060 34.6481   153.7  1.9548 34.6488   153.2  112.83   35.00    0.00    2.41  -9.000  -9.000   22.22  1.9650   0.002    0.15   0.005    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522299999 2222222225522299999
     107       1      25      25  2408.5  1.9562 34.6600   152.7  1.7849 34.6618   152.2  120.55   35.22    0.00    2.43  -0.001   0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1      26      26  2662.9  1.8344 34.6719   154.2  1.6422 34.6737   155.0  123.76   35.00    0.00    2.42  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      27      27  2923.2  1.7114 34.6829   161.9  1.4973 34.6826   162.6  123.31   34.62    0.00    2.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      28      28  3177.3  1.6203 34.6907   167.9  1.3836 34.6901   169.3  122.21   33.92    0.00    2.34  -0.002   0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1      29      29  3431.4  1.5431 34.6956   175.5  1.2828 34.6975   176.0  120.67   33.55    0.00    2.31  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      30      30  3687.1  1.4353 34.7028   182.8  1.1514 34.7028   183.9  119.57   33.12    0.00    2.27  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      31      31  3941.0  1.3429 34.7056   189.8  1.0347 34.7062   189.5  119.55   32.74    0.00    2.24  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      32      32  4199.4  1.2735 34.7077   194.1  0.9391 34.7079   194.1  119.53   32.53    0.00    2.21  -0.002  -0.003 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     107       1      33      33  4453.9  1.2474 34.7086   196.0  0.8854 34.7093   196.5  119.72   32.42    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      34      34  4710.5  1.2484 34.7103   198.2  0.8568 34.7097   197.6  120.13   32.37    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     107       1      35      35  4710.5  1.2484 34.7103   198.2  0.8568 34.7101   197.7  119.89   32.37    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225599999999 4222222225599999999
     107       1      36      36  5105.1  1.2839 34.7103   197.8  0.8441 34.7105   198.2  119.87   32.42    0.00    2.19   0.000   0.003 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     108       1       1       1     9.7 13.6274 34.1215   265.8 13.6261 34.1218   261.7    1.83    3.28    0.08    0.44  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    81.7     5.2    1.98 2222222225599999922 2222222225599999922
     108       1       2       2    33.6 13.2454 34.1989   268.0 13.2408 34.2019   264.4    1.82    2.76    0.07    0.41  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     108       1       3       3    57.2 12.3586 34.1652   277.2 12.3511 34.1643   270.0    1.81    3.66    0.11    0.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    94.6     4.8    1.99 2222222225599999922 2222222225599999922
     108       1       4       4    87.2 11.8708 34.1514   268.7 11.8597 34.1510   269.3    1.59    4.72    0.14    0.53  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     108       1       5       5   126.5 10.9762 34.2377   258.2 10.9608 34.2387   259.2    1.58    7.39    0.37    0.72  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    77.8     4.3    1.75 2222222225599999922 2222222225599999922
     108       1       6       6   155.8 10.0799 34.3543   242.1 10.0619 34.3518   243.8    2.00   12.23    0.10    0.96  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     108       1       7       7   183.0  9.0437 34.3849   240.0  9.0240 34.3851   239.9    3.04   15.33    0.02    1.14  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    76.7     3.4    1.46 2222222225599999922 2222222225599999922
     108       1       8       8   212.7  8.2082 34.3893   245.9  8.1865 34.3900   243.0    3.87   17.59    0.01    1.26  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     108       1       9       9   249.9  7.7306 34.4059   249.9  7.7060 34.4062   243.6    4.92   19.00    0.00    1.33  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    62.3     4.5    1.35 2222222225599999922 2222222225599999922
     108       1      10      10   296.6  7.3999 34.4163   247.0  7.3713 34.4180   247.1    5.75   19.73    0.00    1.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    51.9     3.8    1.39 2222222225599999922 2222222225599999922
     108       1      11      11   390.6  7.0725 34.3989   254.7  7.0356 34.3994   256.0    6.38   20.10    0.00    1.40  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    41.4     4.7    1.40 2222222225599999922 2222222225599999922
     108       1      12      12   486.9  6.7760 34.3760   252.4  6.7307 34.3773   257.0    7.63   20.94    0.00    1.45  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    41.6     3.0    1.40 2222222225599999922 2222222225599999922
     108       1      13      13   582.4  6.4717 34.3529   256.9  6.4186 34.3532   256.0    8.67   21.98    0.00    1.52  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    23.6     5.5    1.37 2222222225599999922 2222222225599999922
     108       1      14      14   683.7  6.1546 34.3302   247.4  6.0934 34.3310   251.5   10.35   23.19    0.00    1.59  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    13.1     4.5    1.37 2222222225599999922 2222222225599999922
     108       1      15      15   779.4  5.7047 34.3094   233.4  5.6370 34.3107   236.3   14.34   25.51    0.00    1.74  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -26.6     3.1    1.28 2222222225599999922 2222222225599999922
     108       1      16      16   878.2  5.1319 34.3014   226.2  5.0589 34.3011   224.4   20.65   27.73    0.00    1.89  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -56.9     6.8    1.19 2222222225599999922 2222222225599999922
     108       1      17      17   975.1  4.6596 34.3125   212.3  4.5813 34.3126   211.8   27.59   29.64    0.00    2.02  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -64.2     4.8    1.07 2222222225599999922 2222222225599999922
     108       1      18      18  1120.9  3.8859 34.3448   198.1  3.8014 34.3438   198.2   39.79   31.99    0.00    2.18  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -96.4     4.3    0.89 2222222225599999922 2222222225599999922
     108       1      19      19  1267.7  3.2322 34.4069   186.5  3.1414 34.4086   185.2   54.53   33.55    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -121.6     2.8    0.71 2222222225599999922 2222222225599999922
