EXPOCODE 320620140320 WHP-ID P16S CRUISE DATES 20140326 TO 20140504 20160323SIOCCHCBG                                                                                                                                                        *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6     DOC  TRITUM  HELIUM  DELHE3  DELC14  DELC13  TCARBN  ALKALI  PH_TOT  PH_TMP                QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG UMOL/KG      TU NMOL/KG  PERCNT  /MILLE  /MILLE UMOL/KG UMOL/KG           DEG C                     *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                             *
      19       1      26      26   249.2  1.3637 34.7264   176.2 34.7262   175.9  104.53   33.49    0.01    2.31   0.199   0.100  0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2268.4  2350.5  7.6183   20.00 222222222222199999222
      19       1      25      25   299.2  1.3298 34.7287   177.7 34.7282   178.0  106.58   33.33    0.01    2.29   0.157   0.080  0.0600   -9.00  -9.000 -9.0000   -9.00  -156.7     0.3  2268.7  2353.1  7.6236   20.00 222222222222199922222
      19       1      24      24   349.6  1.2875 34.7290   179.2 34.7268   178.5  108.44   33.40    0.01    2.30   0.140   0.065  0.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2268.9  2354.2  7.6232   20.00 222222222222199999222
      19       1      23      23   399.3  1.2453 34.7284   179.0 34.7280   179.5  109.90   33.34   -9.00    2.30   0.121   0.054  0.0200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2268.6  2354.1  7.6262   20.00 222222222222199999226
      19       1      22      22   451.8  1.2051 34.7275   181.3 34.7270   181.4  111.37   33.22   -9.00    2.28  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -159.3     0.3  2267.8  2355.1  7.6295   20.00 222222222999199922622
      19       1      21      21   499.6  1.1681 34.7266   183.4 34.7266   183.3  112.34   33.21   -9.00    2.28   0.100   0.048  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2267.6  2355.9  7.6328   20.00 222222222222199999262
      19       1      20      20   600.1  1.0963 34.7245   186.5 34.7241   185.9  114.39   33.05   -9.00    2.28   0.088   0.042  0.0300   -9.00  -9.000 -9.0000   -9.00  -161.5     0.3  2267.0  2356.8  7.6372   20.00 222222222222199922222
      19       1      19      19   698.5  1.0243 34.7218   189.2 34.7217   189.2  116.25   32.87   -9.00    2.28  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2266.0  2357.4  7.6427   20.00 222222222999199999222
      19       1      18      18   798.9  0.9558 34.7192   192.3 34.7189   192.5  117.81   32.75   -9.00    2.27   0.066   0.035  0.0600   -9.00  -9.000 -9.0000   -9.00  -162.5     0.4  2264.8  2359.3  7.6473   20.00 222222222222199922222
      19       1      17      17   900.4  0.8855 34.7163   195.0 34.7176   195.4  119.47   32.73   -9.00    2.28   0.069   0.029  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2264.5  2359.6  7.6521   20.00 222222222222199999222
      19       1      16      16   998.5  0.8359 34.7146   197.0 34.7146   197.2  121.42   32.75   -9.00    2.27   0.070   0.028  0.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
      19       1      15      15  1099.6  0.7862 34.7125   198.9 34.7121   198.8  122.88   32.67   -9.00    2.27   0.073   0.035  0.0700   -9.00  -9.000 -9.0000   -9.00  -164.7     0.4  2263.6  2360.0  7.6549   20.00 222222222222199922222
      19       1      14      14  1200.6  0.7425 34.7104   200.4 34.7058   200.4  124.15   32.62   -9.00    2.27   0.080   0.040  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
      19       1      13      13  1298.3  0.7028 34.7094   201.8 34.7093   201.7  125.81   32.75   -9.00    2.28   0.083   0.032  0.0400   -9.00  -9.000 -9.0000   -9.00  -165.7     0.4  2263.2  2360.5  7.6567   20.00 222222222222199922222
      19       1      12      12  1398.3  0.6504 34.7074   203.2 34.7077   203.1  126.98   32.64   -9.00    2.28   0.091   0.041  0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
      19       1      11      11  1500.4  0.6065 34.7063   204.3 34.7064   204.1  127.08   32.60   -9.00    2.27   0.100   0.043 -9.0000   -9.00  -9.000 -9.0000   -9.00  -168.0     0.4  2263.3  2360.7  7.6589   20.00 222222222222199922222
      19       1      10      10  1600.6  0.5654 34.7049   205.6 34.7054   205.5  127.77   32.63   -9.00    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
      19       1       9      09  1701.0  0.5203 34.7040   206.8 34.7038   206.4  128.55   32.60   -9.00    2.28   0.128   0.063  0.0400   -9.00  -9.000 -9.0000   -9.00  -177.3     0.5  2263.0  2360.0  7.6594   20.00 222222222222199932222
      19       1       8      08  1801.1  0.4808 34.7038   207.8 34.7030   207.6  129.03   32.66   -9.00    2.28   0.148   0.066  0.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
      19       1       7      07  1999.1  0.4098 34.7024   209.6 34.7019   209.6  130.21   32.79   -9.00    2.27   0.180   0.087  0.0500   -9.00  -9.000 -9.0000   -9.00  -166.1     0.5  2262.9  2360.5  7.6590   20.00 222222222222199922222
      19       1       6      06  2201.3  0.3465 34.7005   211.8 34.7007   211.3  130.30   32.65   -9.00    2.27  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
      19       1       5      05  2399.9  0.2727 34.6977   214.4 34.6967   214.9  129.52   32.71   -9.00    2.27   0.441   0.225  0.2200   -9.00  -9.000 -9.0000   -9.00  -161.1     0.5  2263.0  2360.1  7.6601   20.00 222222222222199922222
      19       1       4      04  2650.2  0.2396 34.6957   216.1 34.6948   216.8  128.94   32.68   -9.00    2.24   0.584   0.289  0.2100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
      19       1       3      03  2898.7  0.2445 34.6950   216.1 34.6948   216.1  129.03   32.71   -9.00    2.24   0.664   0.314  0.2400   -9.00  -9.000 -9.0000   -9.00  -168.2     0.5  2263.8  2360.3  7.6590   20.00 222222222222199922262
      19       1       2      02  3100.6  0.2508 34.6944   216.4 34.6948   216.1  129.23   32.73   -9.00    2.26   0.620   0.316  0.2100   -9.00  -9.000 -9.0000   -9.00  -162.3     0.6  2262.7  2359.8  7.6588   20.00 222222222222199922226
      19       1       1      01  3278.9  0.2641 34.6943   216.3 34.6948   216.3  129.33   32.64   -9.00    2.25   0.630   0.317  0.1600   -9.00  -9.000 -9.0000   -9.00  -160.1     0.4  2262.6  2359.6  7.6594   20.00 222222222222199922622
      20       1      24      24     6.8  1.0746 33.8306   337.2 33.8284   337.5   44.24   24.25    0.22    1.65   5.767   3.003  2.9700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2165.1  2291.4  7.7661   20.00 222222222222999999222
      20       1      23      23    24.4  1.1010 33.8431   338.9 33.8400   337.1   43.85   24.33    0.22    1.67   4.722   2.964  3.1700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2166.4  2292.2  7.7656   20.00 222222222222999999222
      20       1      22      22    50.0  1.1570 33.8683   338.7 33.8700   336.8   44.83   24.52    0.22    1.67   5.373   2.990  3.3500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2168.0  2294.9  7.7647   20.00 222222222222999999222
      20       1      21      21    75.7  0.9309 33.8984   336.4 33.9015   333.0   46.88   24.99    0.22    1.75   5.884   2.989  3.1300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2172.8  2295.9  7.7559   20.00 222222222222999999222
      20       1      20      20    99.7 -1.2558 34.2169   297.8 34.2252   297.3   71.37   29.94    0.25    2.16   4.775   2.395  2.4200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2216.9  2313.9  7.6683   20.00 222222222222999999222
      20       1      19      19   148.8 -0.3993 34.3916   265.9 34.3894   254.3   76.93   31.66    0.07    2.21   2.888   1.672  1.6300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2232.6  2323.5  7.6467   20.00 222222222222999999222
      20       1      18      18   199.9  0.5485 34.5638   215.8 34.5600   216.8   86.78   32.42    0.03    2.25   1.636   0.927  0.9100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2248.3  2335.0  7.6335   20.00 222222222222999999262
      20       1      17      17   249.9  1.3308 34.6748   193.2 34.6706   191.0   90.77   32.43    0.02    2.24   0.760   0.397  0.4200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2255.5  2343.4  7.6355   20.00 222222222222999999622
      20       1      16      16   301.6  1.4918 34.7133   187.9 34.7133   188.3   94.09   32.06    0.01    2.22   0.404   0.222  0.1400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2256.0  2347.2  7.6444   20.00 222222222222999999222
      20       1      15      15   350.6  1.4691 34.7205   188.6 34.7203   189.0   95.65   31.99    0.01    2.21   0.324   0.192  0.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2256.0  2348.4  7.6482   20.00 222222222222999999222
      20       1      14      14   400.0  1.4387 34.7237   189.7 34.7186   189.7   97.40   31.95   -9.00    2.21   0.339   0.167  0.1000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2256.2  2350.2  7.6504   20.00 222222222222999999222
      20       1      13      13   499.0  1.3795 34.7276   192.3 34.7270   192.4   99.84   31.79   -9.00    2.20   0.275   0.140  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2255.7  2352.4  7.6563   20.00 222222222222999999222
      20       1      12      12   649.9  1.2627 34.7273   194.7 34.7272   194.9  103.65   31.81   -9.00    2.19   0.194   0.111  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2257.2  2355.0  7.6593   20.00 222222222222999999222
      20       1      11      11   801.3  1.1501 34.7242   197.2 34.7246   196.7  108.24   31.87   -9.00    2.20   0.173   0.098  0.1000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2258.4  2356.8  7.6625   20.00 222222222222999999222
      20       1      10      10   949.5  1.0451 34.7209   195.7 34.7209   196.1  112.92   32.16   -9.00    2.22   0.132   0.077  0.0900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.5  2358.4  7.6572   20.00 222222222662999999222
      20       1       9      09  1100.1  0.9346 34.7169   198.4 34.7166   198.4  116.73   32.38   -9.00    2.24   0.127   0.070  0.0900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.4  2359.7  7.6597   20.00 222222222222999999222
      20       1       8      08  1250.5  0.8292 34.7124   202.6 34.7131   202.4  119.66   32.27   -9.00    2.23   0.167   0.086 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.1  2361.1  7.6629   20.00 222222222222999999222
      20       1       7      07  1299.2  0.7976 34.7115   202.8 34.7115   202.5  121.02   32.31   -9.00    2.24   0.153   0.081  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.4  2361.6  7.6620   20.00 222222222222999999222
      20       1       6      06  1449.3  0.7353 34.7093   205.5 34.7091   205.3  124.44   32.30   -9.00    2.24   0.184   0.097  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.4  2361.8  7.6667   20.00 222222222222999999222
      20       1       5      05  1598.7  0.6937 34.7069   206.8 34.7075   206.3  128.05   32.42   -9.00    2.24   0.185   0.099  0.0300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.7  2362.3  7.6673   20.00 222222222222999999222
      20       1       4      04  1749.8  0.6664 34.7058   206.6 34.7064   206.3  130.69   32.46   -9.00    2.24   0.188   0.096  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.7  2363.8  7.6669   20.00 222222222222999999222
      20       1       3      03  1897.8  0.6398 34.7050   206.7 34.7052   207.3  129.91   32.50   -9.00    2.24   0.179   0.118  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.6  2363.0  7.6639   20.00 222222222222999999262
      20       1       2      02  2111.0  0.5883 34.7027   207.0 34.7032   207.8  129.52   32.58   -9.00    2.25   0.278   0.153  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.9  2361.8  7.6623   20.00 222222222222999999226
      20       1       1      01  2284.3  0.5082 34.7010   209.3 34.7011   209.0  130.10   32.59   -9.00    2.26   0.275   0.175  0.0900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.7  2360.9  7.6604   20.00 222222222222999999622
      21       1      24      24     5.1  0.9249 33.7650   337.9 33.7652   337.5   42.78   24.24    0.22    1.66   5.787   3.031  2.9900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2161.8  2286.8  7.7612   20.00 222222222222999999622
      21       1      23      23    34.7  0.9171 33.7648   339.0 33.7648   337.5   42.49   24.29    0.22    1.67   5.897   3.002  3.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2161.6  2287.0  7.7606   20.00 222222222222999999226
      21       1      22      22    60.1  0.9168 33.7648   338.7 33.7659   337.2   43.17   24.28    0.22    1.68   5.845   3.019  2.9700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2162.1  2287.4  7.7612   20.00 222222222222999999262
      21       1      21      21    85.3 -0.0225 33.9531   304.2 33.9423   318.8   52.73   27.16    0.21    1.96   5.286   2.796  2.7400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2185.0  2302.4  7.7164   20.00 222222222222999999222
      21       1      20      20   114.5 -0.6559 34.2440   236.8 34.2364   273.6   68.25   31.25    0.21    2.20   3.847   2.091  2.1500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2220.1  2312.5  7.6531   20.00 222222222222999999222
      21       1      19      19   165.0  1.3985 34.5482   192.0 34.5471   191.4   78.48   33.84    0.04    2.32   1.351   0.699  0.9200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2251.4  2334.0  7.6113   20.00 222222222222999999222
      21       1      18      18   234.9  1.7161 34.6428   182.1 34.6405   183.9   82.96   33.17    0.02    2.27   0.847   0.444  0.5500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2254.1  2338.1  7.6223   20.00 222222222222999999222
      21       1      17      17   314.1  1.9169 34.6964   180.4 34.6967   179.9   85.01   32.56    0.01    2.23   0.455   0.197  0.3900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2254.3  2342.3  7.6344   20.00 222222222222999999222
      21       1      16      16   414.5  1.8184 34.7125   184.4 34.7128   185.1   87.64   32.04    0.01    2.19   0.412   0.174  0.1000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2253.8  2345.0  7.6460   20.00 222222222222999999222
      21       1      15      15   514.5  1.7379 34.7237   188.1 34.7238   188.2   89.89   31.64    0.01    2.16   0.356   0.153  0.1000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2252.7  2348.0  7.6548   20.00 222222222222999999222
      21       1      14      14   614.1  1.7122 34.7345   190.8 34.7324   190.5   91.45   31.32   -9.00    2.13   0.265   0.104  0.0800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2252.3  2349.9  7.6614   20.00 222222222222999999222
      21       1      13      13   714.1  1.6171 34.7357   192.6 34.7356   192.8   94.28   31.29   -9.00    2.15   0.249   0.095  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2252.5  2351.3  7.6643   20.00 222222222666999999222
      21       1      12      12   813.2  1.5352 34.7354   194.6 34.7357   194.4   96.43   31.27   -9.00    2.15   0.238   0.096  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2253.4  2352.8  7.6675   20.00 222222222222999999222
      21       1      11      11   913.1  1.4517 34.7339   195.8 34.7339   195.4   99.16   31.26   -9.00    2.14   0.240   0.086  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2254.1  2353.4  7.6674   20.00 222222222222999999222
      21       1      10      10  1065.7  1.3150 34.7307   197.5 34.7310   197.5  103.94   31.57   -9.00    2.16   0.220   0.075  0.0300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2255.2  2356.1  7.6685   20.00 222222222222999999222
      21       1       9      09  1215.4  1.2159 34.7274   199.2 34.7274   198.7  105.50   31.61   -9.00    2.16   0.218   0.078  0.0200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2256.5  2357.5  7.6679   20.00 222222222222999999222
      21       1       8      08  1364.3  1.0861 34.7224   200.7 34.7231   200.8  110.68   31.83   -9.00    2.18   0.217   0.071  0.1000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2258.3  2359.0  7.6686   20.00 222222222222999999222
      21       1       7      07  1514.8  0.9712 34.7173   201.1 34.7181   201.7  113.90   32.04   -9.00    2.19   0.223   0.075  0.0800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2259.7  2359.8  7.6650   20.00 222222222222999999222
      21       1       6      06  1663.7  0.8747 34.7137   202.9 34.7134   203.5  117.51   32.21   -9.00    2.20   0.238   0.080 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2260.2  2360.5  7.6650   20.00 222222222222999999222
      21       1       5      05  1865.0  0.7715 34.7096   205.2 34.7094   205.5  123.76   32.10   -9.00    2.21   0.218   0.079  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.3  2361.9  7.6671   20.00 222222222222999999222
      21       1       4      04  2084.0  0.7315 34.7073   206.2 34.7073   206.1  127.76   32.34   -9.00    2.22   0.219   0.072  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2263.2  2363.8  7.6673   20.00 222222222222999999222
      21       1       3      03  2335.8  0.7100 34.7061   206.9 34.7062   206.6  128.83   32.49   -9.00    2.22   0.235   0.235  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.7  2363.5  7.6663   20.00 222222222222999999262
      21       1       2      02  2584.0  0.6720 34.7042   206.8 34.7045   207.1  128.54   32.44   -9.00    2.23   0.289   0.114  0.0900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2263.5  2362.7  7.6639   20.00 222222222222999999226
      21       1       1      01  2861.6  0.5469 34.7011   209.0 34.7007   209.9  129.91   32.59   -9.00    2.23   0.390   0.153  0.0800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.4  2361.0  7.6605   20.00 222222222222999999622
      22       1      36      36     5.7  2.0302 33.6906   331.2 33.6909   333.1   23.55   23.76    0.27    1.66   5.691   2.953  3.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2151.2  2279.6  7.7761   20.00 222222222222999999222
      22       1      35      35    20.2  2.0231 33.6910   332.4 33.6909   333.0   23.65   23.76    0.27    1.67  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2150.0  2279.8  7.7763   20.00 222222222999999999222
      22       1      34      34    20.3  2.0230 33.6911    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
      22       1      33      33    41.4  1.9802 33.6951   333.5 33.6950   333.1   23.94   23.84    0.27    1.68  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2150.1  2280.6  7.7761   20.00 222222222999999999222
      22       1      32      32    66.8  1.7481 33.8110   329.0 33.7836   330.1   24.33   24.57    0.26    1.79   5.586   2.990  3.1400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2159.7  2285.2  7.7763   20.00 222222222222999999222
      22       1      31      31    89.9 -0.0490 33.9845    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
      22       1      30      30    91.0 -0.0601 33.9845   305.6 33.9849   301.7   43.47   30.94    0.23    2.21  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2191.9  2289.2  7.6783   20.00 222222222999999999222
      22       1      29      29   111.9  0.1614 34.0817   257.4 34.0780   283.8   50.90   32.02    0.15    2.28  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2204.0  2295.8  7.6594   20.00 222222222999999999222
