EXPOCODE 33RR20050106 WHP-ID P16S CRUISE DATES 20050110 TO 20050211 20150511SIOCCHCBG                                                                                                                                                                       *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC14  C14ERR  DELC13  TCARBN  ALKALI               QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE  /MILLE  /MILLE UMOL/KG UMOL/KG                    *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         *******         ******* ******* *******                    *
      32       2      31      31   229.5 16.1493 35.3146   221.5 35.3125   217.3    0.65    2.22    0.05    0.27   2.814   1.537   0.151   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    81.8     4.2    -9.0  2069.0  2315.0 22222222222299996522
      32       2      30      30   279.3 14.6770 35.1551   207.8 -9.0000   206.3    1.06    5.63   -9.00    0.50   2.852   1.619   0.098   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22292222222299999999
      32       2      29      29   329.3 13.4791 35.0269   204.4 -9.0000   203.0    1.66    8.37   -9.00    0.68   2.859   1.548   0.094   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    76.6     3.2    -9.0  2101.1  2301.7 22292222222299992522
      32       2      28      28   379.4 11.8907 34.8687   205.1 -9.0000   204.6    2.45   11.70   -9.00    0.89   2.969   1.538   0.108   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22292222222299999999
      32       2      27      27   430.4 10.5467 34.7031   207.8 -9.0000   209.1    3.06   14.56   -9.00    1.07   2.939   1.504   0.134   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    73.9     2.3    -9.0  2121.5  2288.3 22292222222299992522
      32       2      26      26   480.3  9.0497 34.5587   219.5 -9.0000   222.5    3.66   17.15   -9.00    1.23   3.379   1.694   0.183   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    65.9     5.8    -9.0    -9.0    -9.0 22292222222299992599
      32       2      25      25   530.3  8.0018 34.4515   223.6 34.4563   226.8    4.85   19.59   -9.00    1.39   3.099   1.501   0.135   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    40.2     3.0    -9.0  2134.3  2279.8 22222222222299992522
      32       2      24      24   651.2  6.9856 34.3835   238.6 34.3832   241.0    6.45   21.82   -9.00    1.52   3.039   1.509   0.185   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    15.8     3.4    -9.0  2137.7  2278.3 22222222222299992522
      32       2      23      23   751.9  6.4063 34.3449   238.4 34.3446   239.4    8.65   23.51   -9.00    1.63   2.257   1.085   0.089   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     8.2     3.7    -9.0  2142.1  2279.2 22222222222299992522
      32       2      22      22   852.8  5.8777 34.3236   232.9 34.3228   228.9   12.64   25.63   -9.00    1.78   1.458   0.711   0.076   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00   -24.5     2.9    -9.0  2152.9  2280.5 22222222222299992522
      32       2      21      21   953.1  5.3986 34.3154   220.8 34.3144   218.6   17.63   27.60   -9.00    1.92   1.079   0.554   0.056   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00   -50.0     3.2    -9.0  2164.2  2284.9 22222222222299992522
      32       2      20      20  1054.2  4.7693 34.3227   206.2 34.3221   205.3   25.84   29.89   -9.00    2.07   0.640   0.311   0.025   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00   -75.2     2.7    -9.0  2182.6  2291.8 22222222222299992522
      32       2      19      19  1155.2  4.1016 34.3493   192.8 34.3489   193.1   36.69   31.93   -9.00    2.23   0.328   0.170   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00   -97.8     2.8    -9.0  2203.0  2301.9 22222222222299992522
      32       2      18      18  1255.9  3.6543 34.3844   184.4 34.3832   184.9   45.96   33.03   -9.00    2.31  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -118.8     3.2    -9.0  2216.5  2310.5 22222222299999992522
      32       2      17      17  1356.7  3.1998 34.4437   175.7 34.4434   175.1   58.90   34.02   -9.00    2.39   0.087   0.052   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -147.8     2.9    -9.0  2236.5  2322.2 22222222222299992562
      32       2      16      16  1457.6  2.9610 34.4852   169.0 34.4840   169.5   67.22   34.40   -9.00    2.42  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2      15      15  1559.0  2.7297 34.5373   162.8 34.5361   163.1   78.80   34.73   -9.00    2.45   0.030   0.022   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
      32       2      14      14  1660.1  2.5707 34.5723   158.4 34.5727   158.7   88.38   34.95   -9.00    2.46  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2      13      13  1761.1  2.4265 34.5977   155.6 34.5971   155.5   96.95   35.12   -9.00    2.48  -9.000   0.007   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
      32       2      12      12  1963.8  2.2065 34.6290   151.4 34.6289   151.8  109.02   35.39   -9.00    2.50  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2      11      11  2126.1  2.0821 34.6427   150.1 34.6440   150.6  115.37   35.56   -9.00    2.51   0.002  -0.001   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
      32       2      10      10  2379.4  1.9279 34.6560   149.6 34.6546   149.9  122.54   35.67   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2       9       9  2633.6  1.8200 34.6652   150.8 34.6646   151.3  126.85   35.67   -9.00    2.52   0.023   0.027   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222233299999999
      32       2       8       8  2887.7  1.7330 34.6732   154.0 34.6723   154.7  128.09   35.44   -9.00    2.50  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2       7       7  3142.2  1.6474 34.6819   160.1 34.6809   160.8  127.48   35.00   -9.00    2.47  -0.004  -0.001   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222233299999999
      32       2       6       6  3396.7  1.5450 34.6904   168.5 34.6897   169.8  124.82   34.28   -9.00    2.42  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2       5       5  3651.8  1.4358 34.6964   176.8 34.6956   178.2  122.98   33.73   -9.00    2.37  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2       4       4  3907.2  1.3574 34.7006   183.6 34.7006   185.0  121.33   33.34   -9.00    2.34   0.021   0.020   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222233299999999
      32       2       3       3  4163.3  1.3089 34.7035   188.5 34.7025   190.0  120.73   32.96   -9.00    2.31  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2       2       2  4449.4  1.2745 34.7059   192.6 34.7045   193.2  119.92   32.79   -9.00    2.29  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
      32       2       1       1  4654.4  1.2354 34.7081   196.1 34.7075   196.6  119.51   32.63   -9.00    2.28   0.022   0.018   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222233299999999
      33       2      36      36     1.9 22.8903 35.4488   215.5 35.4573   215.7    0.44    0.07   -9.00    0.08   2.076   1.239   0.232   63.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2030.2  2325.9 22222222222229999966
      33       2      35      35    46.9 19.3449 35.5560   237.4 35.5572   237.8    0.44    0.08   -9.00    0.08   2.560   1.436   0.252   59.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2043.6  2327.9 22222222222229999922
      33       2      34      34    91.9 17.6128 35.4785   243.2 35.4789   241.2    0.45    0.08   -9.00    0.09   2.646   1.522   0.223   60.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2045.4  2324.3 22222222222229999922
      33       2      33      33   141.9 16.4884 35.4122   230.5 35.4120   221.3    0.65    1.39    0.09    0.22   2.692   1.541   0.184   55.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2067.7  2322.6 22222222222229999922
      33       2      32      32   192.2 15.4592 35.2822   209.6 35.2888   211.7    1.05    3.71    0.09    0.37   2.798   1.587   0.158   52.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2081.8  2314.3 22222222222229999922
      33       2      31      31   242.4 13.9313 35.1364   204.9 35.1383   200.8    1.84    7.85   -9.00    0.64   2.873   1.572   0.105   47.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2101.9  2306.3 22222222222229999922
      33       2      30      30   292.5 12.8292 35.0227   203.3 -9.0000   202.6    2.43   10.07   -9.00    0.77   2.965   1.570   0.109   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2110.9  2300.7 22292222222229999922
      33       2      29      29   342.6 11.2452 34.8260   207.3 -9.0000   206.4    3.03   13.28   -9.00    0.98   3.011   1.587   0.142   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2121.1  2292.4 22292222222229999922
      33       2      28      28   392.9  9.4020 34.6016   215.3 -9.0000   217.0    3.82   16.65   -9.00    1.18   3.199   1.605   0.179   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2127.1  2284.9 22292222222229999922
      33       2      27      27   443.2  8.3843 34.5018   225.2 -9.0000   227.9    4.42   18.56   -9.00    1.30   3.399   1.723   0.190   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2135.6  2281.1 22292222222229999922
      33       2      26      26   493.7  7.8201 34.4528   233.4 -9.0000   234.9    4.81   19.66   -9.00    1.37   3.637   1.767   0.218   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2134.9  2279.4 22292222222229999922
      33       2      25      25   579.0  7.2775 34.4154   239.4 34.4155   237.6    6.01   21.35   -9.00    1.47   3.248   1.598   0.201   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2137.2  2279.2 22222222222229999922
      33       2      24      24   679.1  6.7353 34.3720   240.4 34.3728   241.0    7.59   22.66   -9.00    1.56   2.855   1.327   0.151   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2140.6  2280.5 22222222222229999962
      33       2      23      23   779.7  6.1891 34.3391   232.3 34.3401   233.3   10.56   24.64   -9.00    1.69   1.976   0.996   0.093   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2148.0  2280.5 22222222222229999922
      33       2      22      22   880.7  5.6426 34.3136   222.3 34.3142   225.4   14.14   26.51   -9.00    1.84   1.117   0.581   0.043   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2159.1  2281.5 22222222222229999922
      33       2      21      21   981.5  5.0497 34.3160   209.6 34.3169   211.4   21.69   28.88   -9.00    2.00   0.760   0.387   0.040   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2175.8  2287.9 22222222222299999922
      33       2      20      20  1081.7  4.4140 34.3341   197.7 34.3340   198.5   31.25   31.03   -9.00    2.15   0.441   0.238   0.036   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2195.3  2295.9 22222222222229999922
      33       2      19      19  1182.7  3.7553 34.3806   186.0 34.3810   184.7   44.65   32.92   -9.00    2.30   0.187   0.108   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2218.1  2309.9 22222222222299999922
      33       2      18      18  1283.9  3.3689 34.4223   179.9 34.4233   177.3   54.49   33.79   -9.00    2.37  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2231.0  2319.5 22222222299999999926
      33       2      17      17  1385.0  3.0357 34.4766   170.0 34.4772   169.5   66.18   34.46   -9.00    2.42   0.074   0.039   0.001   38.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2247.9  2332.6 22222222222229999922
      33       2      16      16  1486.4  2.8238 34.5149   164.8 34.5156   165.9   73.44   34.56   -9.00    2.44  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2256.3  2339.4 22222222299999999922
      33       2      15      15  1588.0  2.6530 34.5552   160.3 34.5552   161.0   82.96   34.84   -9.00    2.46   0.016   0.018   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2266.3  2350.4 22222222222299999922
      33       2      14      14  1689.1  2.5274 34.5830   157.1 34.5835   157.6   90.86   34.94   -9.00    2.47  -9.000  -9.000  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2274.5  2360.7 22222222299929999922
      33       2      13      13  1789.8  2.3727 34.6095   153.9 34.6095   153.8  100.61   35.22   -9.00    2.48  -0.003  -0.001   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2285.8  2372.5 22222222222299999922
      33       2      12      12  1890.9  2.2769 34.6231   152.0 34.6231   152.3  105.50   35.27   -9.00    2.50  -9.000  -9.000  -9.000   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2291.4  2378.2 22222222299929999922
      33       2      11      11  1992.1  2.1870 34.6330   150.8 34.6331   151.2  110.18   35.49   -9.00    2.51  -9.000   0.006   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2295.9  2384.1 22222222222299999922
      33       2      10      10  2195.1  2.0443 34.6460   149.3 34.6460   149.6  117.52   35.71   -9.00    2.52  -9.000  -9.000  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2303.8  2392.1 22222222299929999922
      33       2       9       9  2449.2  1.9179 34.6565   149.0 34.6572   149.6  123.64   35.75   -9.00    2.53   0.035   0.025   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2310.4  2398.1 22222222233299999922
      33       2       8       8  2702.9  1.8088 34.6661   150.8 34.6666   151.2  127.12   35.70   -9.00    2.52  -9.000  -9.000  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2312.4  2401.7 22222222299929999922
      33       2       7       7  2957.5  1.7187 34.6749   153.8 34.6744   154.8  128.56   35.47   -9.00    2.50   0.007  -0.001   0.001   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2310.4  2401.8 22222222222299999922
      33       2       6       6  3293.7  1.5882 34.6874   164.2 34.6880   166.0  125.72   34.58   -9.00    2.44  -9.000  -9.000  -9.000   35.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2300.4  2393.7 22222222299929999922
      33       2       5       5  3701.0  1.4328 34.6964   178.0 34.6964   178.7  122.46   33.68   -9.00    2.37  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2288.1  2385.8 22222222299999999922
      33       2       4       4  4110.6  1.3196 34.7029   187.3 34.7034   188.5  120.23   33.07   -9.00    2.32   0.003   0.006   0.001   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2279.0  2378.7 22222222222229999922
      33       2       3       3  4519.1  1.2435 34.7070   194.4 34.7074   195.8  119.82   32.68   -9.00    2.29  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2272.9  2374.1 22222222299999999922
      33       2       2       2  4704.2  1.2303 34.7082   196.5 34.7081   197.2  119.42   32.46   -9.00    2.27  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2271.4  2372.8 22222222299999999922
      33       2       1       1  4806.8  1.2282 34.7086   197.5 34.7085   198.0  119.23   32.45   -9.00    2.27   0.004  -0.001   0.001   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2270.8  2372.0 22222222222229999966
      34       1      36      36    57.5 18.2683 35.4721   244.7 35.4734   244.7   -9.00   -9.00   -9.00   -9.00   2.660   1.591   0.243   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2039.8  2324.2 22222555566699999926
      34       1      35      35   107.5 16.9607 35.4411   239.2 35.4419   236.4    0.57    0.12   -9.00    0.12   2.690   1.624   0.212   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2051.6  2321.8 22222222222299999922
      34       1      34      34   157.4 15.8536 35.3351   222.0 35.3385   219.4    0.76    2.29    0.22    0.28   2.782   1.644   0.191   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2071.1  2315.6 22222222222299999922
      34       1      33      33   207.5 14.4618 35.1878   203.7 35.1922   202.3    1.55    6.62    0.01    0.56   2.856   1.624   0.076   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2094.1  2309.6 22222222222299999922
      34       1      31      31   257.6 13.2255 35.0596   202.3 -9.0000   202.0    2.14    9.41   -9.00    0.73   2.914   1.600   0.092   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22292222222299999999
      34       1      32      32   257.7 13.2333 35.0610   202.3 -9.0000   201.8    2.15    9.30   -9.00    0.72  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2106.0  2302.8 22292222255599999922
      34       1      30      30   308.1 11.6719 34.8765   205.9 -9.0000   206.7    2.74   12.14   -9.00    0.90   3.014   1.657   0.118   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2115.0  2295.3 22292222222299999922
      34       1      29      29   358.6 10.1799 34.6887   213.8 -9.0000   214.8    3.33   14.99   -9.00    1.09   3.219   1.711   0.159   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22292222222299999999
      34       1      28      28   408.9  9.0020 34.5571   219.9 -9.0000   221.2    3.92   17.20   -9.00    1.22   3.367   1.680   0.180   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2128.3  2282.8 22292222222299999922
      34       1      27      27   458.7  7.9921 34.4543   226.2 -9.0000   227.3    5.11   19.74   -9.00    1.39   3.077   1.556   0.172   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22292222222299999999
      34       1      26      26   508.8  7.4358 34.4121   232.4 34.4124   236.6    5.69   20.77   -9.00    1.45   3.272   1.619   0.189   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2135.9  2278.8 22222222222299999922
      34       1      25      25   609.7  6.9071 34.3830   240.4 34.3838   240.9    6.89   22.07   -9.00    1.53   2.948   1.476   0.150   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2136.7  2281.3 22222222222299999922
