EXPOCODE 316N145_5 WHP-ID I08S, I09S  DATES 120194-011995              20090518CCHDOSIODM                                                                                                                                                                                                      *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  TRITUM  HELIUM  DELC14  TCARBN  ALKALI  C14ERR  DELC13  DELHE3  DELHER  HELIER    NEON  NEONER  TRITER              QUALT1              QUALT2
                                            DBAR IPTS-68  PSS-78 UMOL/KG IPTS-68  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG      TU NMOL/KG  /MILLE UMOL/KG UMOL/KG  /MILLE  /MILLE  PERCNT  PERCNT NMOL/KG NMOL/KG NMOL/KG      TU                                       *
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         ******* *******                 *******                                                       *
     123       1      33  SIH026   867.9    81.9 10.6123 34.7819   266.7 10.6025 34.7854   274.8    2.03    9.15    0.20    0.76  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      32  SIH023  1132.5   108.5 10.4007 34.7872   263.7 10.3879 34.7862   270.5    2.98    9.75    0.22    0.83  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      31  SIH020  1626.1   158.1 10.1241 34.7768   256.1 10.1057 34.7805   266.5    3.62   11.22    0.22    0.89  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      30  SIH017  2112.5   207.1  9.7785 34.7742   256.3  9.7549 34.7762   266.0    4.25   12.63    0.01    0.96  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      29  SIH014  2612.9   257.4  9.8170 34.7856   263.2  9.7875 34.7891   267.6    4.25   12.33    0.01    0.94  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      28  SIH011  3098.2   306.2  9.7851 34.7812   265.3  9.7500 34.7854   267.0    4.41   12.52    0.01    0.95  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      27  SIH008  3586.1   355.2  9.7244 34.7698   261.8  9.6837 34.7769   266.4    4.24   12.71    0.01    0.97  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      26  SIH005  4061.8   403.1  9.6156 34.7496   266.1  9.5696 34.7551   266.1    4.40   13.04    0.01    0.99  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      25  SIH019  4603.4   457.5  9.5121 34.7306   262.7  9.4600 34.7337   265.8    4.55   13.37    0.01    1.01  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      21  SIH030  5120.7   509.5  9.3481 34.7009   264.9  9.2906 34.7052   265.7    4.88   13.94    0.01    1.04  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      20  SIH028  5120.7   509.5  9.3484 34.7009   266.9  9.2910 34.7038   266.1    4.87   13.89    0.01    1.04  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      19  SIH027 10102.5  1010.6  5.0777 34.3439   214.0  4.9931 34.3474   214.4   24.65   28.42    0.00    1.95  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      18  SIH003 11058.0  1106.7  4.2430 34.3174   215.3  4.1567 34.3201   215.2   30.88   30.08    0.00    2.06  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      17  SIH024 12070.8  1208.5  3.8028 34.3300   209.6  3.7117 34.3327   209.5   37.09   31.27    0.00    2.14  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      16  SIH022 14205.2  1423.2  3.0817 34.4227   182.8  2.9797 34.4245   187.1   54.79   33.40    0.00    2.30  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      15  SIH021 16083.5  1612.2  2.7395 34.4987   171.7  2.6257 34.5001   178.5   64.35   33.86    0.00    2.32  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      14  SIH002 18111.7  1816.2  2.5887 34.5978   171.3  2.4593 34.6022   175.7   71.37   33.09    0.00    2.26  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      13  SIH018 20248.6  2031.1  2.4871 34.6695   174.3  2.3404 34.6706   178.9   75.35   31.99    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      12  SIH016 22311.3  2238.6  2.3541 34.7178   181.8  2.1910 34.7191   186.9   77.10   30.74    0.00    2.10  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      11  SIH015 24326.4  2441.3  2.1955 34.7412   186.9  2.0166 34.7447   192.2   80.93   30.21    0.00    2.06  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1      10  SIH013 27265.8  2736.9  1.9295 34.7492   192.0  1.7282 34.7504   196.2   89.37   30.20    0.00    2.06  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       9  SIH012 27275.5  2737.9  1.9298 34.7490   192.1  1.7283 34.7520   196.3   89.37   30.25    0.00    2.06  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       8  SIH010 31222.1  3134.9  1.4754 34.7355   195.9  1.2459 34.7380   201.2  103.89   30.90    0.00    2.11  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       6  SIH038 33350.5  3349.0  1.2687 34.7263   198.7  1.0232 34.7286   203.6  110.90   31.27    0.00    2.14  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       7  SIH009 33356.1  3349.6  1.2681 34.7261   198.3  1.0225 34.7294   203.3  110.75   31.23    0.00    2.14  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       5  SIH006 37472.8  3763.7  1.0348 34.7136   202.6  0.7535 34.7168   206.6  118.40   31.69    0.00    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       4  SIH004 39495.9  3967.2  0.9483 34.7091   205.1  0.6483 34.7132   208.3  121.11   31.82    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       3  SIH025 40762.0  4094.5  0.9057 34.7076   205.8  0.5934 34.7074   209.3  122.55   31.86    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       2  SIH001 41547.9  4173.6  0.8890 34.7058   207.3  0.5687 34.7074   209.9  123.02   31.90    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     123       1       1  SIH036 42059.1  4225.0  0.8934 34.7056   206.4  0.5674 34.7076   209.5  123.12   31.93    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     124       1      36  SI9446   166.8    11.5 10.6592 34.6982   267.4 10.6579 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 9339999999955999999 9339999999955999999
     124       1      35  SIH032   374.7    32.4 10.6641 34.6977   266.0 10.6602 34.7024   275.5    1.20    9.66    0.21    0.79   3.740   1.941  -9.000 -9.0000  -999.0  2079.8  2304.9    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255962999 2222222222255962999
     124       1      34  SIH029   613.9    56.5 10.6606 34.6984   266.6 10.6538 34.7017   275.1    1.21    9.71    0.21    0.80   3.735   1.911  -9.000 -9.0000  -999.0  2079.5  2294.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255926999 2222222222255926999
     124       1      33  SIH026   878.7    83.1 10.5486 34.7156   264.6 10.5387 34.7184   274.8    1.53    9.85    0.21    0.82   3.754   1.925  -9.000 -9.0000  -999.0  2083.4  2310.9    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222226655922999 2222222226655922999
     124       1      32  SIH023  1111.0   106.4 10.2965 34.7356   262.2 10.2840 34.7402   271.3    2.50   10.20    0.24    0.87   3.791   1.921  -9.000 -9.0000  -999.0  2088.5  2296.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      31  SIH020  1625.7   158.2 10.1018 34.7854   259.1 10.0834 34.7880   265.8    3.95   11.27    0.31    0.90   3.693   1.877  -9.000 -9.0000  -999.0  2094.6  2294.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      30  SIH017  2111.6   207.1  9.8300 34.7693   252.4  9.8063 34.7730   263.0    4.27   12.81    0.01    0.97   3.607   1.846  -9.000 -9.0000  -999.0  2101.8  2298.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      29  SIH014  2599.5   256.1  9.7496 34.7637   257.4  9.7204 34.7675   264.5    4.11   12.86    0.01    0.97  -9.000  -9.000  -9.000 -9.0000  -999.0  2101.4  2291.3    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955922999 2222222229955922999
     124       1      28  SIH011  3096.4   306.1  9.8080 34.7824   264.7  9.7728 34.7866   267.4    4.12   12.53    0.01    0.95   3.708   1.905  -9.000 -9.0000  -999.0    -9.0  2294.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255992999 2222222222255992999
     124       1      27  SIH008  3109.6   307.4  9.8083 34.7825   261.5  9.7729 34.7848   267.4    4.29   12.52    0.01    0.95   3.688   1.882  -9.000 -9.0000  -999.0  2099.3  2304.3    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255962999 2222222222255962999
     124       1      26  SIH005  3600.8   356.8  9.6680 34.7574   265.2  9.6273 34.7602   266.7    4.30   12.95    0.01    0.97   3.660   1.880  -9.000 -9.0000  -999.0  2100.3  2292.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      25  SIH019  4096.6   406.7  9.4522 34.7170   265.7  9.4063 34.7209   265.6    4.47   13.62    0.01    1.02   3.639   1.883  -9.000 -9.0000  -999.0  2103.4  2294.9    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      24  SIH037  5118.5   509.4  9.3042 34.6948   266.0  9.2470 34.7007   267.0    4.48   13.86    0.01    1.03   3.626   1.910  -9.000 -9.0000  -999.0  2104.3  2286.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      23  SIH033  6105.4   608.7  8.7413 34.5935   262.6  8.6751 34.6028   259.6    5.77   16.16    0.01    1.16   3.506   1.777  -9.000 -9.0000  -999.0  2110.1  2283.3    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 3223222222255922999 2223222222255922999
     124       1      22  SIH031  7083.5   707.0  8.0033 34.5015   250.2  7.9299 34.5089   246.6    7.85   19.07    0.01    1.34   3.096   1.541  -9.000 -9.0000  -999.0  2123.6  2309.6    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      21  SIH030  8082.5   807.5  7.1042 34.4470   221.5  7.0253 34.4524   218.2   13.45   23.58    0.00    1.61   2.129   1.041  -9.000 -9.0000  -999.0  2148.1  2289.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222226655922999 2222222226655922999
     124       1      20  SIH028  9080.5   907.9  5.9607 34.3771   215.1  5.8792 34.3839   214.6   19.22   26.65    0.00    1.81   1.877   0.908  -9.000 -9.0000  -999.0  2164.2  2286.3    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      19  SIH027 10198.4  1020.3  4.9322 34.3312   217.6  4.8479 34.3350   215.8   25.15   28.70    0.00    1.96   1.738   0.832  -9.000 -9.0000  -999.0  2176.5  2307.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      18  SIH003 11184.6  1119.5  4.2594 34.3224   214.1  4.1718 34.3260   213.8   31.24   30.09    0.00    2.06   1.535   0.733  -9.000 -9.0000  -999.0  2186.3  2295.5    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222226655962999 2222222226655962999
     124       1      17  SIH024 12158.5  1217.5  3.7408 34.3418   206.5  3.6494 34.3458   205.4   39.08   31.48    0.00    2.15   1.211   0.573  -9.000 -9.0000  -999.0  2201.2  2321.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255926999 2222222222255926999
     124       1      16  SIH022 14101.0  1412.8  3.1269 34.4117   186.2  3.0253 34.4159   188.8   53.33   33.25    0.00    2.28   0.677   0.316  -9.000 -9.0000  -999.0  2223.4  2322.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      15  SIH021 16128.1  1616.7  2.8009 34.5036   172.2  2.6859 34.5070   177.4   64.37   33.73    0.00    2.31   0.383   0.178  -9.000 -9.0000  -999.0  2239.2  2325.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      14  SIH002 18147.2  1819.8  2.5906 34.5933   171.1  2.4610 34.5967   175.3   71.10   33.05    0.00    2.26   0.220   0.099  -9.000 -9.0000  -999.0  2245.0  2354.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      13  SIH018 20171.4  2023.4  2.4886 34.6655   174.9  2.3426 34.6684   179.2   74.47   31.94    0.00    2.18   0.106   0.047  -9.000 -9.0000  -999.0  2245.6  2337.3    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      12  SIH016 22203.1  2227.8  2.3666 34.7135   180.1  2.2043 34.7176   185.9   77.05   30.79    0.00    2.10   0.063   0.025  -9.000 -9.0000  -999.0  2242.7  2342.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      11  SIH015 24244.2  2433.1  2.2176 34.7391   186.9  2.0391 34.7408   191.5   80.74   30.21    0.00    2.05   0.047   0.015  -9.000 -9.0000  -999.0  2241.4  2364.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1      10  SIH013 26310.3  2640.9  2.0328 34.7490   189.8  1.8384 34.7524   195.3   85.87   29.98    0.00    2.05  -9.000  -9.000  -9.000 -9.0000  -999.0  2243.4  2358.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 3222222229955922999 2222222229955922999
     124       1       9  SIH012 28351.3  2846.2  1.8215 34.7473   193.9  1.6120 34.7502   197.8   92.77   30.21    0.00    2.06   0.025   0.014  -9.000 -9.0000  -999.0  2246.8  2355.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       8  SIH010 30363.7  3048.7  1.6142 34.7408   192.5  1.3899 34.7443   199.7  100.15   30.64    0.00    2.09   0.029   0.014  -9.000 -9.0000  -999.0  2249.4  2369.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       7  SIH009 32383.4  3251.8  1.4147 34.7331   197.2  1.1752 34.7349   202.0  106.73   30.87    0.01    2.11   0.045   0.012  -9.000 -9.0000  -999.0  2253.8  2355.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       6  SIH038 34417.2  3456.4  1.2648 34.7257   198.5  1.0086 34.7282   203.1  111.56   31.11    0.01    2.13   0.047   0.023  -9.000 -9.0000  -999.0  2254.3  2359.5    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       5  SIH006 36451.6  3661.0  1.1229 34.7175   201.4  0.8497 34.7199   205.5  116.38   31.45    0.00    2.15   0.056   0.023  -9.000 -9.0000  -999.0  2256.0  2378.6    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       4  SIH004 38463.5  3863.4  1.0768 34.7155   202.5  0.7840 34.7166   206.4  118.16   31.59    0.00    2.16   0.051   0.026  -9.000 -9.0000  -999.0  2256.6  2358.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       3  SIH025 40515.5  4069.8  0.9891 34.7112   202.6  0.6770 34.7131   207.2  120.90   31.74    0.00    2.17   0.059   0.029  -9.000 -9.0000  -999.0  2258.5  2376.6    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
     124       1       2  SIH001 41705.0  4189.5  0.9433 34.7082   204.9  0.6196 34.7117   208.6  122.20   31.82    0.01    2.17   0.067   0.028  -9.000 -9.0000  -999.0  2259.8  2364.7    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255926999 2222222222255926999
     124       1       1  SIH036 42201.0  4239.4  0.9406 34.7072   205.6  0.6116 34.7074   209.1  122.59   31.89    0.00    2.17   0.067   0.037  -9.000 -9.0000  -999.0  2259.4  2369.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2232222222255962999 2232222222255962999
     125       1      36  SI9446   177.2    12.5 11.4665 34.7425   266.1 11.4649 34.7463   273.1    1.33    8.11    0.16    0.69  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     125       1      35  SIH032   381.7    33.1 11.4820 34.7428   254.0 11.4778 34.7478   273.1    1.33    8.06    0.17    0.69  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
     125       1      34  SIH029   632.6    58.3 11.2339 34.7357   265.9 11.2267 34.7392   273.5    1.49    8.53    0.18    0.72  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
